Simulacion,Spot_Futuro
7079,3650.0941442539315
7080,3655.67567871592
7081,3713.256440608698
7082,3710.2107924572606
7083,3725.6236399639774
7084,3641.021414660099
7085,3712.6199529780606
7086,3751.8324994387895
7087,3674.8875995060644
7088,3657.7692337105427
7089,3700.8162512560666
7090,3666.177815727128
7091,3674.9945095642515
7092,3699.526627282412
7093,3662.8342027153253
7094,3698.4603988064364
7095,3656.1359695339993
7096,3708.107253390499
7097,3702.7652084423185
7098,3642.865035129999
7099,3674.3232396997687
7100,3670.665973097839
7101,3634.0761470513025
7102,3702.7569657076037
7103,3735.825546572995
7104,3679.579928910569
7105,3731.9492982991565
7106,3663.9538223772693
7107,3690.052839320695
7108,3640.318860829477
7109,3629.183676340325
7110,3723.2643756919056
7111,3648.013613246483
7112,3674.488332989038
7113,3666.9850792315315
7114,3696.7326548272767
7115,3703.9803762380857
7116,3709.1703228660003
7117,3665.9272160202013
7118,3697.38726920013
7119,3692.5188727331374
7120,3651.844186670978
7121,3690.3298178646737
7122,3670.4999745709797
7123,3672.430581013322
7124,3682.758958940719
7125,3650.4998462698445
7126,3674.2487203166975
7127,3726.6949602491973
7128,3733.1303832532426
7129,3708.0744573051884
7130,3626.8579350262075
7131,3677.9374679493467
7132,3742.472257578264
7133,3737.9799130311735
7134,3704.5727277096175
7135,3681.7563735762274
7136,3666.5534015194316
7137,3652.5137574216155
7138,3671.3548225478453
7139,3690.852907156231
7140,3689.5924509343586
7141,3697.8407524025715
7142,3727.8205761769914
7143,3701.1423564280317
7144,3623.6895885486056
7145,3688.8677638755476
7146,3690.63000291558
7147,3666.872604774993
7148,3657.801659033307
7149,3682.557960170175
7150,3701.6726394958214
7151,3663.498019098746
7152,3713.0869582588484
7153,3708.704999408611
7154,3701.0501157623744
7155,3734.940838702782
7156,3687.0316178574158
7157,3656.4719872453406
7158,3721.064296089095
7159,3697.9702588110813
7160,3653.9618201574035
7161,3650.952275029762
7162,3668.0276585349693
7163,3676.5402183302576
7164,3686.1863157159864
7165,3753.058954388751
7166,3670.688746660056
7167,3663.943186955427
7168,3652.507312069745
7169,3721.6809280815332
7170,3637.545999548613
7171,3630.646358177994
7172,3708.5119626984683
7173,3633.4792037157877
7174,3671.685054019681
7175,3705.077170259718
7176,3689.1058989315093
7177,3671.8114527673297
7178,3679.2908739254767
7179,3695.237362168539
7180,3673.9964301432724
7181,3672.230314189583
7182,3658.8391836851906
7183,3730.125632720102
7184,3631.9118792478503
7185,3681.172715764155
7186,3675.199113780148
7187,3690.65989182857
7188,3704.169187198373
7189,3638.6688194330472
7190,3710.278571788082
7191,3722.3992252283483
7192,3686.603310809706
7193,3693.0755219809303
7194,3696.188794118705
7195,3645.7866920902575
7196,3632.546923290118
7197,3647.318731466997
7198,3674.071566385993
7199,3717.377304394092
7200,3691.7574042297038
7201,3732.991761347069
7202,3710.609037669423
7203,3673.6478654545776
7204,3681.8069678020256
7205,3698.092670228515
7206,3657.607804446911
7207,3716.3194316722775
7208,3761.3856580449983
7209,3649.2091688771898
7210,3693.608276783919
7211,3677.338788078115
7212,3649.6209808805957
7213,3729.8337934645797
7214,3667.3026837310176
7215,3713.737119147447
7216,3699.9982650583106
7217,3682.9085667121467
7218,3723.6598807050414
7219,3740.590099931776
7220,3674.689273274782
7221,3740.1393369706816
7222,3704.6864277796712
7223,3684.787564046419
7224,3686.7067126589222
7225,3713.019123046611
7226,3691.216225017917
7227,3680.8061935569085
7228,3684.84299697299
7229,3716.891003798524
7230,3677.929885563645
7231,3669.6805676843856
7232,3710.801623882135
7233,3671.576935928575
7234,3722.4597606496045
7235,3690.7147442374667
7236,3699.440940083159
7237,3684.9789988452544
7238,3669.0705106857017
7239,3688.494575484751
7240,3668.31495282259
7241,3656.5826084302876
7242,3735.6980288751306
7243,3680.8888959628625
7244,3714.801270594079
7245,3634.1525824449873
7246,3723.8159726016615
7247,3700.949863116246
7248,3670.4689856099785
7249,3673.467111009176
7250,3711.6647793698144
7251,3718.3887322245937
7252,3692.5211380027386
7253,3685.2964384000406
7254,3702.2901238815257
7255,3694.540305040308
7256,3687.07962727382
7257,3659.5700710009382
7258,3667.3143980240006
7259,3695.7276615279234
7260,3664.034478487405
7261,3697.5395278968153
7262,3622.5607134949196
7263,3650.335523952355
7264,3690.624793677419
7265,3682.014387731899
7266,3640.1164029499137
7267,3711.8467396677747
7268,3669.175677625856
7269,3700.0665087123825
7270,3710.3993415238256
7271,3676.7896965768678
7272,3688.6838255894468
7273,3685.5619140468907
7274,3669.824587007382
7275,3687.5139914333176
7276,3666.5889187857238
7277,3724.404763155343
7278,3714.4341630417966
7279,3671.54714784275
7280,3674.2953684212052
7281,3737.4141377638757
7282,3671.7778631691554
7283,3719.5796039906945
7284,3704.4161008929336
7285,3699.5511067750713
7286,3698.324660741451
7287,3668.8612495175093
7288,3731.72849951115
7289,3684.9642099512944
7290,3699.2187006498575
7291,3744.7849444248886
7292,3684.9442116844766
7293,3677.534611302276
7294,3690.5073893639697
7295,3667.2603276649206
7296,3638.404450369942
7297,3629.8222321488493
7298,3725.143012281032
7299,3655.833868593985
7300,3706.1247531510967
7301,3649.141672149196
7302,3700.2272859671625
7303,3722.056640282005
7304,3697.343894304143
7305,3663.9518973450445
7306,3637.9107325220443
7307,3662.2752597544395
7308,3675.047620722656
7309,3726.3318090480166
7310,3700.547437965403
7311,3758.406481435874
7312,3667.646726559643
7313,3647.5096325608356
7314,3641.5999565481507
7315,3623.0416430766395
7316,3673.97610562908
7317,3659.7303487547
7318,3686.2763603144076
7319,3607.8814245304393
7320,3699.233040202557
7321,3717.311723227873
7322,3683.7528693935847
7323,3694.024994191142
7324,3665.606713123271
7325,3682.3008586247165
7326,3727.420297738643
7327,3689.298845155292
7328,3678.2535697847566
7329,3701.1224108383244
7330,3646.5261604161224
7331,3737.717412273918
7332,3644.600969153658
7333,3669.6287259722385
7334,3653.6089445627304
7335,3694.7409305911674
7336,3658.3299966530312
7337,3683.369854615322
7338,3673.8475678970453
7339,3645.593519938034
7340,3689.7623688376393
7341,3625.135600089082
7342,3694.7844330564913
7343,3655.824708143955
7344,3698.9133813423573
7345,3671.4840324704073
7346,3700.8054205345143
7347,3729.4030802647717
7348,3669.0920004666964
7349,3667.915518559436
7350,3668.6991757585824
7351,3698.8534911659917
7352,3686.7656765125685
7353,3712.1738722561167
7354,3695.4524854623055
7355,3648.725432573347
7356,3665.2147820120945
7357,3668.6215988719623
7358,3699.1177085228037
7359,3668.4468993741675
7360,3696.7391777082967
7361,3676.7185658663916
7362,3674.074678636613
7363,3677.450020434557
7364,3651.570778448441
7365,3736.2324299275197
7366,3719.287863017884
7367,3695.2983508645334
7368,3683.5732612264846
7369,3727.9436427588566
7370,3690.4110953120876
7371,3717.8088117388384
7372,3717.053921629136
7373,3663.7572120063537
7374,3665.9933998868164
7375,3672.7963122611277
7376,3733.3166149340473
7377,3705.5109240532356
7378,3697.068854932483
7379,3741.9414961785837
7380,3681.688561243397
7381,3718.186209461881
7382,3719.607138595329
7383,3670.4009636746014
7384,3673.9048402310154
7385,3709.926060192733
7386,3640.1499453090337
7387,3708.8358080850594
7388,3680.0706302924036
7389,3683.4142074380743
7390,3706.259905502512
7391,3669.448755822427
7392,3691.8121552512357
7393,3659.3382182533364
7394,3645.9375189082593
7395,3691.705641372183
7396,3734.4283536146922
7397,3679.327131192413
7398,3650.903848061055
7399,3648.391776968942
7400,3725.323280818653
7401,3694.5760604464144
7402,3669.734885850455
7403,3743.926195441346
7404,3711.133365852524
7405,3708.031672025364
7406,3687.605527068886
7407,3729.9642503000005
7408,3690.9061675076364
7409,3708.2419499059406
7410,3727.11995169472
7411,3616.143788675163
7412,3713.259007620506
7413,3667.908324532063
7414,3733.5127728284847
7415,3685.267333690099
7416,3720.944256515576
7417,3683.6282967014363
7418,3705.790171484542
7419,3736.041614848774
7420,3627.0445494242163
7421,3685.8491322569303
7422,3686.280247111224
7423,3665.497960040248
7424,3655.652691208956
7425,3677.5064683322203
7426,3674.8981333387433
7427,3693.7963729053868
7428,3672.877476303245
7429,3687.034521271919
7430,3709.1629632291524
7431,3696.9083445493866
7432,3687.1076250598117
7433,3731.820236064878
7434,3684.9229245351453
7435,3700.102668683569
7436,3630.2991366339634
7437,3647.803214692998
7438,3728.663431137049
7439,3699.846037174197
7440,3706.207342195254
7441,3682.0187126141027
7442,3696.1813897200977
7443,3703.875536986987
7444,3680.38149628479
7445,3664.7770374117354
7446,3606.8673328315044
7447,3720.0182838063956
7448,3694.438468920495
7449,3677.81140290413
7450,3694.4467387034574
7451,3692.1600574632303
7452,3686.114023831242
7453,3685.413674675168
7454,3684.8432480502024
7455,3705.289368043114
7456,3677.5533657592155
7457,3682.8447168588878
7458,3686.137056642481
7459,3709.0388344346284
7460,3736.734866117933
7461,3679.434623622181
7462,3701.1725229444337
7463,3715.265532832185
7464,3693.5571348472877
7465,3662.129380361718
7466,3686.224363934204
7467,3746.3337025084593
7468,3673.543419382237
7469,3670.3864967746954
7470,3707.6668655170633
7471,3682.5164851402333
7472,3701.564429620864
7473,3716.3807466541302
7474,3687.528950207866
7475,3720.1445867626035
7476,3696.531551658542
7477,3746.7833518263524
7478,3740.089345360872
7479,3764.7615323507243
7480,3680.955653286948
7481,3706.793371764142
7482,3652.591091583033
7483,3737.556338160368
7484,3671.8977930345695
7485,3689.063882461498
7486,3651.613058229444
7487,3708.322466016238
7488,3690.490872494508
7489,3684.3694918206565
7490,3692.9478204837396
7491,3639.682886093344
7492,3715.378143502447
7493,3654.6515894960544
7494,3730.3365459790725
7495,3656.701849717663
7496,3702.634986525771
7497,3709.7234790954294
7498,3683.759262987751
7499,3688.3705896389074
7500,3675.5180173977733
7501,3682.0361481184423
7502,3635.454420952344
7503,3709.511368453097
7504,3672.2066278482184
7505,3707.063864000586
7506,3664.6000181853296
7507,3678.324648025149
7508,3663.6380628454535
7509,3661.8521179728273
7510,3722.1851705166728
7511,3686.606368976448
7512,3638.4232297928816
7513,3656.333536533467
7514,3693.897941932238
7515,3655.1025382980242
7516,3671.29470869428
7517,3731.5926137767347
7518,3690.6128066732695
7519,3698.249968337879
7520,3668.9167505338155
7521,3685.5200333637686
7522,3680.037218849804
7523,3671.62840183936
7524,3648.678015659898
7525,3695.5192112170066
7526,3675.757606566662
7527,3669.7919862370422
7528,3682.1557992875682
7529,3700.979425011459
7530,3682.7898503680613
7531,3667.60083253081
7532,3693.0416133837393
7533,3699.4046327692877
7534,3725.6505569440615
7535,3673.1897295488966
7536,3679.896247485695
7537,3651.407916826273
7538,3736.6535600422567
7539,3694.076564752185
7540,3690.5666122794732
7541,3720.6108504479994
7542,3695.7157751927202
7543,3680.384684215981
7544,3691.507652994988
7545,3702.033511935521
7546,3668.905702677897
7547,3748.31046913522
7548,3683.7229386487797
7549,3692.0671874434947
7550,3746.3804314781632
7551,3693.9984828399597
7552,3659.0333368143624
7553,3668.6308288704054
7554,3681.8123621353984
7555,3694.461668548962
7556,3662.409903065927
7557,3675.273108222515
7558,3697.5266859237886
7559,3675.527842569007
7560,3687.6120034540277
7561,3672.394375397388
7562,3694.9438135473133
7563,3682.075963600769
7564,3682.8389529269975
7565,3685.586948851885
7566,3741.790219044157
7567,3648.677781691747
7568,3697.5362044723083
7569,3670.4640490963516
7570,3680.568540030081
7571,3697.6796021893065
7572,3728.2945148029166
7573,3644.4127026780197
7574,3688.6174224975057
7575,3685.164959109157
7576,3682.98097018801
7577,3688.556891767519
7578,3687.626016480237
7579,3746.515290204137
7580,3718.6165021850197
7581,3676.200677491398
7582,3651.821578633839
7583,3708.605579649506
7584,3692.1175620900485
7585,3691.5706403034355
7586,3659.2950158201224
7587,3645.9854073218567
7588,3635.801421128433
7589,3706.742483267377
7590,3671.023856134566
7591,3731.883091787234
7592,3640.1724409914627
7593,3705.4767387375277
7594,3735.768837323989
7595,3669.285976664964
7596,3697.8544620255525
7597,3736.0066529986498
7598,3674.360220321854
7599,3633.5924625136563
7600,3700.847832646395
7601,3676.2696790902096
7602,3721.4645146433377
7603,3708.911321709069
7604,3685.0846384301735
7605,3617.3254733708013
7606,3650.1242998806188
7607,3683.355697490463
7608,3753.6076093425622
7609,3693.867849602917
7610,3682.250658836824
7611,3689.6009674740612
7612,3664.820207686708
7613,3723.86213089038
7614,3695.606307541306
7615,3657.555867633311
7616,3683.471191559506
7617,3711.030707143176
7618,3671.7659893956384
7619,3675.8145426915207
7620,3677.6260631731234
7621,3723.773370044194
7622,3693.6746901654114
7623,3673.217630801583
7624,3695.6217061866096
7625,3693.0128002206643
7626,3659.226964064808
7627,3658.723905968335
7628,3702.9199979804807
7629,3693.7299911883024
7630,3707.8983449682155
7631,3623.58364930377
7632,3635.1752095186084
7633,3664.7565010169433
7634,3679.104352415622
7635,3736.8705734310215
7636,3695.179882181937
7637,3729.9000807986254
7638,3652.3090001282917
7639,3698.154538748406
7640,3674.058229863312
7641,3712.9872005743555
7642,3718.4736947211168
7643,3725.8610531946356
7644,3686.9024629769656
7645,3697.042848077871
7646,3680.142416800335
7647,3666.116622320167
7648,3686.4446800086466
7649,3706.7333490499273
7650,3693.9099194034766
7651,3699.8843900810834
7652,3710.9606086225845
7653,3652.1868678644
7654,3671.6125842456954
7655,3713.835455609092
7656,3695.7415337947255
7657,3724.9692140679554
7658,3665.932568236255
7659,3707.2340173283073
7660,3674.0048218370607
7661,3742.1257310643896
7662,3688.425725862352
7663,3708.8074965370242
7664,3677.2009474233205
7665,3712.40678929664
7666,3697.311367244217
7667,3723.4441997897306
7668,3739.4771001167405
7669,3671.182597005627
7670,3627.602758017622
7671,3660.7925337895854
7672,3723.2374361525626
7673,3698.677784632171
7674,3704.9934323621105
7675,3659.4178392289946
7676,3759.011938500709
7677,3767.191490163678
7678,3631.649114441152
7679,3658.559587230856
7680,3704.545980934334
7681,3696.356894829596
7682,3723.060501489875
7683,3684.9880391837437
7684,3699.079664448321
7685,3660.9581738229244
7686,3676.1814467043037
7687,3639.348717922048
7688,3612.504098031816
7689,3714.010764031653
7690,3732.815537089774
7691,3675.4990249580546
7692,3660.5567167085087
7693,3729.294287490656
7694,3654.1817743380384
7695,3685.044356028186
7696,3655.7464261915015
7697,3691.934235881616
7698,3657.4727954366317
7699,3703.1524236061127
7700,3687.686553414218
7701,3674.3793686527592
7702,3718.201572157162
7703,3707.6119114027256
7704,3671.112391804045
